"Vintage","Climate.zone","Hour.number","Outdoor.Temp.F.","Outdoor.Humid.","Occ.Fraction.","Demand.Power.Diff.sf.","Indoor.Temp.Diff.F.","Indoor.Humid.Diff.","Lighting.Power.Diff.pct.","MELs.Diff.pct.","Cooling.Setpoint.Diff.","Cooling.Setpoint.Diff.One.Step.","Since.DR.Started.","Since.DR.Ended.","Pre.cooling.Temp.Decrease.","Pre.cooling.Duration.","Since.Pre.cooling.Started.","Since.Pre.cooling.Ended."
"Post-1980","2A",16,80.435,75.83333333,0.5,2.177765068,3.001611705,3.16039098,0.432,0,3,0,4,0,0,0,0,0
"Post-1980","2A",17,78.365,82.08333333,0.5,-0.207749224,0.11799032,3.073235638,0,0,0,-3,5,1,0,0,0,0
"Post-1980","2A",13,83.075,73.91666667,0.7,1.900077934,5.436747413,-1.991718046,0,0,6,6,1,0,0,0,0,0
"Post-1980","2A",14,80.345,76,0.8,1.387603376,6.003505722,2.260069262,0,0,6,0,2,0,0,0,0,0
"Post-1980","2A",15,81.515,74.25,0.7,1.310090435,6.002811719,2.875862929,0,0,6,0,3,0,0,0,0,0
"Post-1980","2A",16,79.58,75.91666667,0.5,1.242365495,6.00248214,2.547330311,0,0,6,0,4,0,0,0,0,0
"Post-1980","2A",17,79.175,72.75,0.5,-0.485126278,0.398777876,2.987999911,0,0,0,-6,5,1,0,0,0,0
"Post-1980","2A",13,85.94,63.33333333,0.7,2.807338339,1.786238475,-1.021985976,0.5445,0,2,4,1,0,2,5,6,1
"Post-1980","2A",14,84.47,67.66666667,0.8,2.468911623,2.002446962,3.041751032,0.5445,0,2,0,2,0,2,5,7,2
"Post-1980","2A",15,82.61,71.25,0.7,2.434202519,2.002131737,4.019102634,0.5445,0,2,0,3,0,2,5,8,3
"Post-1980","2A",16,80.33,77.33333333,0.5,2.421817604,2.00186636,4.615898384,0.5445,0,2,0,4,0,2,5,9,4
"Post-1980","2A",17,79.355,79.58333333,0.5,0.006323651,0.052022788,3.837306876,0,0,0,-2,5,1,2,5,10,5
"Post-1980","2A",13,81.125,75.33333333,0.7,0.300650539,0.990085972,0.025710851,0,0,1,1,1,0,0,0,0,0
"Post-1980","2A",14,77.525,87.58333333,0.8,0.251583518,1.000476797,0.718544923,0,0,1,0,2,0,0,0,0,0
"Post-1980","2A",15,77.375,85.66666667,0.7,0.238533244,1.000419178,0.819093797,0,0,1,0,3,0,0,0,0,0
"Post-1980","2A",16,75.74,86.33333333,0.5,0.223621328,1.000345568,0.740116908,0,0,1,0,4,0,0,0,0,0
"Post-1980","2A",17,74.84,88,0.5,-0.033921329,0.010854737,0.717701615,0,0,0,-1,5,1,0,0,0,0
"Post-1980","2A",13,86,64.66666667,0.7,3.50169526,5.335929865,-1.671476103,0.4914,0,6,6,1,0,0,0,0,0
"Post-1980","2A",14,79.49,77.58333333,0.8,3.076124967,6.001568945,3.344795288,0.4914,0,6,0,2,0,0,0,0,0
"Post-1980","2A",15,76.625,79.83333333,0.7,2.986923496,5.987884094,5.991532943,0.4914,0,6,0,3,0,0,0,0,0
"Post-1980","2A",16,76.115,80.41666667,0.5,2.904036618,5.957561936,6.399636735,0.4914,0,6,0,4,0,0,0,0,0
"Post-1980","2A",17,74.945,84.41666667,0.5,-0.548419635,0.421731687,7.403237119,0,0,0,-6,5,1,0,0,0,0
"Post-1980","2A",13,79.355,78.66666667,0.7,1.786676573,3.467379445,-0.861633971,0.1557,0,4,4,1,0,0,0,0,0
"Post-1980","2A",14,78.35,83.75,0.8,1.479159578,4.002235661,2.91930408,0.1557,0,4,0,2,0,0,0,0,0
"Post-1980","2A",15,77.375,86.16666667,0.7,1.440599109,4.00209558,4.140086662,0.1557,0,4,0,3,0,0,0,0,0
"Post-1980","2A",16,76.37,88.75,0.5,1.410302065,4.001742014,4.380134236,0.1557,0,4,0,4,0,0,0,0,0
"Post-1980","2A",17,74.765,90,0.5,-0.420316122,0.229847866,3.996100742,0,0,0,-4,5,1,0,0,0,0
"Post-1980","2A",13,86,74.08333333,0.7,2.249464966,4.641482429,-3.370091149,0,0,6,9,1,0,3,8,9,1
"Post-1980","2A",14,86,73.75,0.8,1.631695771,6.004259847,3.186579291,0,0,6,0,2,0,3,8,10,2
"Post-1980","2A",15,86,71.5,0.7,1.50066228,6.003752598,4.313831427,0,0,6,0,3,0,3,8,11,3
"Post-1980","2A",16,84.74,71.91666667,0.5,1.395966736,6.002961728,3.648840532,0,0,6,0,4,0,3,8,12,4
"Post-1980","2A",17,82.16,78.66666667,0.5,-0.421744771,0.478770861,3.364778315,0,0,0,-6,5,1,3,8,13,5
"Post-1980","2A",13,85.1,70.25,0.7,1.547317205,1.955050953,0.290975402,0.2655,0,2,2,1,0,0,0,0,0
"Post-1980","2A",14,84.74,73.66666667,0.8,1.449482479,2.001878184,2.208429133,0.2655,0,2,0,2,0,0,0,0,0
"Post-1980","2A",15,79.85,79.33333333,0.7,1.404842063,2.001698528,2.779854274,0.2655,0,2,0,3,0,0,0,0,0
"Post-1980","2A",16,75.215,86.25,0.5,1.366846353,2.001275051,3.032577748,0.2655,0,2,0,4,0,0,0,0,0
"Post-1980","2A",17,72.155,90.58333333,0.5,-0.067250316,0.045377594,2.530966753,0,0,0,-2,5,1,0,0,0,0
"Post-1980","2A",13,79.88,70.25,0.7,1.593878386,3.63488103,-4.050119671,0,0,5,8,1,0,3,8,9,1
"Post-1980","2A",14,81.035,67.83333333,0.8,1.221885519,5.002291716,0.646037938,0,0,5,0,2,0,3,8,10,2
"Post-1980","2A",15,80.705,67,0.7,1.115953811,5.002276174,1.976724274,0,0,5,0,3,0,3,8,11,3
"Post-1980","2A",16,78.725,69.91666667,0.5,1.032546151,5.001721612,1.845016038,0,0,5,0,4,0,3,8,12,4
"Post-1980","2A",17,76.745,76.08333333,0.5,-0.443323438,0.307271653,3.480640138,0,0,0,-5,5,1,3,8,13,5
"Post-1980","2A",13,81.665,70.83333333,0.7,4.288768658,4.022977803,-1.571057337,0.828,0,5,6,1,0,1,8,9,1
"Post-1980","2A",14,82.94,68.25,0.8,4.08597793,5.003634156,4.229260359,0.828,0,5,0,2,0,1,8,10,2
"Post-1980","2A",15,84.725,62.33333333,0.7,4.03016822,5.003576811,5.849042229,0.828,0,5,0,3,0,1,8,11,3
"Post-1980","2A",16,84.215,61.33333333,0.5,3.971016678,5.002863452,5.344084254,0.828,0,5,0,4,0,1,8,12,4
"Post-1980","2A",17,81.785,64.16666667,0.5,-0.326984729,0.323578188,6.451278948,0,0,0,-5,5,1,1,8,13,5
"Post-1980","2A",13,86.525,47.66666667,0.7,1.993261286,4.153614796,-4.890329999,0.1125,0,5,8,1,0,3,5,6,1
"Post-1980","2A",14,86.9,46,0.8,1.543326607,5.002301523,-1.579178278,0.1125,0,5,0,2,0,3,5,7,2
"Post-1980","2A",15,86.9,44.25,0.7,1.446956823,5.001872976,-0.592598364,0.1125,0,5,0,3,0,3,5,8,3
"Post-1980","2A",16,85.745,45.91666667,0.5,1.376863014,5.001437115,-0.779239379,0.1125,0,5,0,4,0,3,5,9,4
"Post-1980","2A",17,83.765,50.91666667,0.5,-0.383425399,0.295541814,2.514740571,0,0,0,-5,5,1,3,5,10,5
"Post-1980","2A",13,80.96,77.25,0.7,1.378966949,2.282813779,-3.707023797,0,0,3,7,1,0,4,6,7,1
"Post-1980","2A",14,80.96,74.83333333,0.8,0.8521893,3.00240745,1.620511204,0,0,3,0,2,0,4,6,8,2
"Post-1980","2A",15,80.96,76.91666667,0.7,0.765550468,3.001741442,2.523959822,0,0,3,0,3,0,4,6,9,3
"Post-1980","2A",16,79.805,79,0.5,0.720304294,3.001507587,2.463840012,0,0,3,0,4,0,4,6,10,4
"Post-1980","2A",17,78.98,82.5,0.5,-0.245046955,0.125259569,2.726670293,0,0,0,-3,5,1,4,6,11,5
"Post-1980","2A",13,79.88,79,0.7,3.712671059,3.296955057,-0.123344272,0.7173,0,4,4,1,0,0,0,0,0
"Post-1980","2A",14,78.725,80.75,0.8,3.448728673,4.002894306,5.20060712,0.7173,0,4,0,2,0,0,0,0,0
"Post-1980","2A",15,77.9,83.75,0.7,3.430805745,4.002684612,7.610727578,0.7173,0,4,0,3,0,0,0,0,0
