datetime,ID,Vintages,Day.type,Day.number,Hour.number,Climate.zone,Demand.Power.sf.,Indoor.Temp.F.,Indoor.Humid.,Outdoor.Temp.F.,Outdoor.Humid.,Outdoor.Sky.Clearness.,Occ.Fraction.,Cooling.Setpoint.,Lighting.Power.pct.,Ventilation.pct.,MELs.pct.,Tzonei,Outdoor.Nat.Lt.,Nat.Lt.
2006-01-01 00:00:00,21,2004,1,1,0,3A,0.000606292631478438,65.16266126115201,,53.96,75.0,0.0,0.0,24.0,0.05,0.0,0.4,65.23773554081245,0.0,0.0
2006-01-01 01:00:00,21,2004,1,1,1,3A,0.000606292631478438,65.34597009611792,,55.04,72.0,0.0,0.0,24.0,0.05,0.0,0.4,65.18373880224743,0.0,0.0
2006-01-01 02:00:00,21,2004,1,1,2,3A,0.000606292631478438,65.40338351288318,,53.96,77.0,0.0,0.0,24.0,0.05,0.0,0.4,65.14381421312395,0.0,0.0
2006-01-01 03:00:00,21,2004,1,1,3,3A,0.000606292631478438,65.47928963381334,,53.06,83.0,0.0,0.0,24.0,0.05,0.0,0.4,65.12238155661898,0.0,0.0
2006-01-01 04:00:00,21,2004,1,1,4,3A,0.0006579109222942396,65.5083619429845,,53.06,83.0,0.0,0.0,24.0,0.1,0.0,0.4,65.13679510161047,0.0,0.0
2006-01-01 05:00:00,21,2004,1,1,5,3A,0.0008643840855574444,65.65089346557522,,51.98,90.0,0.0,0.0,24.0,0.3,0.0,0.4,65.28147078587372,0.0,0.0
2006-01-01 06:00:00,21,2004,1,1,6,3A,0.0014839313114880072,66.30839807764958,58.61597626561288,51.98,90.0,0.0,0.5065652291989792,24.0,0.9,1.0,0.4,65.85324551858547,0.0,0.0
2006-01-01 07:00:00,21,2004,1,1,7,3A,0.0018343477916429344,67.26657838626838,58.56908794053911,51.98,90.0,0.0,0.5065652291989792,24.0,0.9,1.0,0.9,66.9307173797526,0.0,0.0
2006-01-01 08:00:00,21,2004,1,1,8,3A,0.0014794112565289354,67.64379061593573,59.70691118033297,53.06,90.0,1.012867974808477,0.5065652291989792,24.0,0.9,1.0,0.9,67.2354325454229,4289.723122959875,108.6029758902762
2006-01-01 09:00:00,21,2004,1,1,9,3A,0.0012131056429076112,67.92397826538688,59.53773963494044,53.96,90.0,1.009206900551405,0.5065652291989792,24.0,0.9,1.0,0.9,67.3623925403305,15367.084815988688,484.59129380748425
2006-01-01 10:00:00,21,2004,1,1,10,3A,0.0012173502961738104,68.17297748377749,60.88650758915587,55.04,90.0,1.012300755316943,0.5065652291989792,24.0,0.9,1.0,0.9,67.60653388521175,15096.43324667198,420.37082934518526
2006-01-01 11:00:00,21,2004,1,1,11,3A,0.0010838962784123888,68.56340957904371,61.959107935382285,57.02,90.0,1.005392810735861,0.5065652291989792,24.0,0.9,1.0,0.8,67.66869485016355,29070.15478380953,929.4656597104764
2006-01-01 12:00:00,21,2004,1,1,12,3A,0.0011776214843311026,68.91325928836194,63.2258939468738,57.02,93.0,1.002921454501385,0.5065652291989792,24.0,0.9,1.0,0.9,68.03154091151318,19839.925518324264,551.9535684817783
2006-01-01 13:00:00,21,2004,1,1,13,3A,0.0011816161558837676,68.97845660884053,64.74948611492582,55.04,97.0,0.9999996910101654,0.5065652291989792,24.0,0.9,1.0,0.9,68.28968890692421,18225.92104107143,501.41831014129684
2006-01-01 14:00:00,21,2004,1,1,14,3A,0.0011812136114330268,69.17412821433575,65.41758299242694,55.04,97.0,1.005472566418734,0.5065652291989792,24.0,0.9,1.0,0.9,68.52351983601471,17971.774565089036,515.3377694747122
2006-01-01 15:00:00,21,2004,1,1,15,3A,0.0012369229151746404,68.52668058401368,65.14048943696397,48.02,96.0,1.00312213523794,0.5065652291989792,24.0,0.9,1.0,0.9,68.74213747744886,12805.773633394369,363.8371781140706
2006-01-01 16:00:00,21,2004,1,1,16,3A,0.0008006441332384506,67.61159118652681,63.667542478243995,44.96,96.0,0.9999995071936493,0.5065652291989792,24.0,0.5,1.0,0.5,68.04706973102513,6259.054998960026,163.51187672632707
2006-01-01 17:00:00,21,2004,1,1,17,3A,0.0005865460923020565,67.10044400633278,63.81270472494212,44.06,96.0,0.9999984329371615,0.5065652291989792,24.0,0.3,1.0,0.4,67.73155816538585,1423.016460825514,36.52475059516663
2006-01-01 18:00:00,21,2004,1,1,18,3A,0.0008643840855574444,66.65064857707154,,44.06,93.0,0.0,0.0,24.0,0.3,1.0,0.4,67.51785440610772,0.0,0.0
2006-01-01 19:00:00,21,2004,1,1,19,3A,0.0007611475039258421,66.4480823712242,,44.06,93.0,0.0,0.0,24.0,0.2,1.0,0.4,67.38175917651998,0.0,0.0
